rate_date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLE,SOS,SRD,SSP,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XCG,XOF,XPF,YER,ZAR,ZMW,ZWG,XAU,XAG,XPD,XPT
2024-10-04,4.0536,75.884,98.96,427.24,1.9758,1037.61,1076.58,1.6142,1.9844,1.8776,1.9558,2.2534,132.16,0.41502,3212.08,1.1038,1.4319,7.6207,6.0381,1.1149,92.72,14.5836,3.6005,2.2438,1.4948,3147.95,0.9413,1016.4,7.7505,4628.24,574.14,26.491,110.26,25.374,197.73,7.4692,66.917,146.74,53.386,16.7966,131.47,2.4369,0.83896,0.83896,3.0161,0.83896,17.5962,0.84816,77.051,9569,8.5587,232.87,8.5791,27.56,146.0,401.45,17055,4.1979,0.83896,92.72,1447.11,46674,149.37,0.83896,173.78,0.78258,161.99,142.62,93.13,4494.51,493.17,96.48,1473.72,0.33801,0.92409,533.21,24034,99497,325.97,213.53,19.2828,5.2533,10.7874,19.2821,5045,61.652,2317.55,3746.65,8.8364,43.84,51.246,17.0699,1925.01,21.357,4.6528,70.41,19.2828,1827.01,40.425,11.7167,148.42,1.7765,0.4244,1.1084,4.1193,4.3659,62.213,307.35,4.31,8630,4.0178,4.9803,117.04,104.97,1491.1,4.1392,9.1224,15.5034,664.48,11.3677,1.4319,0.83896,25.066,632.66,34.342,3439.5,24.703,9.687,14221,19.2988,36.45,11.7686,3.8632,3.3733,2.5718,37.769,7.4493,35.316,3005.97,45.496,4066.67,1.1038,45.98,14087,40.866,27261,131.19,2.9919,655.96,3.015,1.9342,655.96,119.69,276.77,19.2764,29.152,28.273,0.00042,0.03481,0.00109,0.0011
2024-10-05,4.0525,75.726,98.96,427.08,1.9758,1037.61,1076.58,1.6143,1.9844,1.8768,1.9558,2.2534,132.16,0.41491,3211.07,1.1038,1.4319,7.6207,6.0385,1.1149,92.72,14.5836,3.6003,2.2438,1.4946,3147.95,0.9415,1016.4,7.7483,4623.94,574.07,26.491,110.26,25.372,197.73,7.4692,66.917,146.74,53.373,16.7966,131.47,2.4369,0.83896,0.83868,3.0153,0.83868,17.5962,0.84816,77.051,9569,8.5587,232.87,8.5763,27.56,146.0,401.54,17054,4.1995,0.83868,92.78,1447.11,46623,149.32,0.83868,173.78,0.78258,162.03,142.57,93.14,4494.51,493.17,96.45,1474.74,0.33792,0.92409,532.92,24034,99497,325.97,213.46,19.2828,5.2533,10.7874,19.2829,5045,61.648,2317.55,3744.19,8.8364,43.84,51.246,17.0699,1924.55,21.33,4.6523,70.41,19.2828,1827.01,40.414,11.7136,148.38,1.7769,0.42429,1.1084,4.1193,4.3659,62.191,307.16,4.3119,8630,4.0166,4.9793,117.03,104.92,1492.26,4.138,9.1224,15.5034,664.48,11.367,1.432,0.83896,25.066,632.66,34.342,3439.5,24.703,9.687,14221,19.2988,36.451,11.7624,3.8622,3.3733,2.5718,37.766,7.4493,35.313,3004.71,45.476,4065.54,1.1035,45.98,14095,40.866,27252,131.19,2.9919,655.96,3.015,1.9342,655.96,119.69,276.77,19.2756,29.155,28.273,0.00042,0.0348,0.00109,0.0011
2024-10-06,4.0514,75.604,98.94,426.85,1.9758,1024.54,1075.97,1.6147,1.9844,1.8768,1.9558,2.2527,132.03,0.41479,3208.81,1.1032,1.4321,7.6106,6.0375,1.1144,92.75,14.5911,3.601,2.2427,1.4946,3139.24,0.94173,1017.14,7.7459,4620.24,573.97,26.476,110.26,25.373,197.55,7.4703,66.864,146.69,53.344,16.8861,131.34,2.4386,0.83896,0.83887,3.0137,0.83887,17.5877,0.84816,76.745,9561,8.5468,232.74,8.5739,27.493,145.79,401.59,17050,4.2006,0.83887,92.75,1445.72,46602,149.29,0.83887,173.62,0.78215,162.12,142.49,93.12,4489.93,494.19,96.41,1475.18,0.33781,0.92409,532.64,23990,99173,325.18,213.24,19.287,5.2507,10.7857,19.2763,5039,61.603,2313.49,3742.22,8.8311,43.768,51.245,17.0491,1924.04,21.315,4.6516,70.298,19.2879,1823.41,40.403,11.716,148.3,1.7776,0.42417,1.1071,4.116,4.373,62.174,306.95,4.3124,8624,4.0155,4.9792,117.03,104.94,1488.9,4.1369,9.0898,15.8221,664.48,11.3711,1.4321,0.83896,25.066,631.61,34.338,3439.5,24.703,9.6737,14192,19.306,36.456,11.7568,3.8611,3.376,2.5718,37.758,7.4493,35.31,3002.79,45.458,4064.1,1.1032,45.909,14090,40.866,27242,131.19,2.9886,655.96,3.015,1.9342,655.96,119.69,276.39,19.2758,29.142,28.273,0.00042,0.03465,0.00109,0.00111
2024-10-07,4.0354,75.169,98.82,425.13,1.9669,1012.56,1066.45,1.617,1.971,1.8685,1.9558,2.2558,131.55,0.41315,3198.17,1.0988,1.4305,7.5781,5.9959,1.1107,92.35,14.5404,3.5865,2.2354,1.4917,3127.19,0.9411,1016.7,7.7194,4606.94,572.28,26.371,110.26,25.346,196.77,7.4606,66.667,146.09,53.15,16.7435,131.43,2.4435,0.83757,0.83757,3.0051,0.83757,17.4698,0.84965,76.018,9528,8.5193,231.89,8.5404,27.392,145.25,401.45,17126,4.1682,0.83757,92.35,1440.08,46379,148.75,0.83757,173.08,0.77906,162.73,141.92,92.79,4470.82,493.56,96.03,1475.42,0.33672,0.91991,531.04,23869,98651,323.09,212.38,19.1557,5.2402,10.7695,19.2345,5030,61.486,2306.08,3726.2,8.7967,43.648,51.147,16.9883,1917.02,21.222,4.6783,70.014,19.1596,1813.6,40.243,11.685,147.75,1.7822,0.42249,1.1031,4.1056,4.3573,62.24,305.75,4.3149,8593,3.9997,4.9746,116.75,104.92,1488.42,4.1206,9.0794,15.6425,661.21,11.3689,1.4305,0.83757,25.014,629.43,34.317,3436.98,24.626,9.6391,14139,19.1541,36.586,11.7112,3.8459,3.3686,2.5643,37.626,7.4073,35.283,2990.08,45.263,4049.44,1.0988,45.586,14040,40.724,27199,130.62,2.9812,655.96,3.0026,1.9342,655.96,119.61,275.28,19.145,29.115,28.344,0.00041,0.0344,0.00108,0.0011
2024-10-08,4.034,74.84,98.75,425.11,1.9662,1007.67,1073.9,1.6282,1.9679,1.8674,1.9558,2.2485,131.45,0.41302,3193.99,1.0984,1.4317,7.5746,6.0356,1.1101,92.34,14.5171,3.5887,2.2339,1.4964,3124.64,0.94063,1020.23,7.7382,4639.17,571.13,26.362,110.26,25.351,196.97,7.464,66.605,146.06,53.228,16.7309,131.99,2.4503,0.83848,0.83848,3.0085,0.83848,17.4641,0.84967,76.29,9517,8.506,231.78,8.5418,27.354,145.04,401.28,17159,4.1532,0.83848,92.34,1438.94,46371,148.64,0.83848,172.85,0.7788,162.74,141.92,92.88,4471.74,493.15,95.99,1479.25,0.33689,0.9196,532.75,23742,98599,323.01,212.08,19.1931,5.2415,10.7641,19.2619,5019,61.613,2303.36,3722.98,8.798,43.447,50.915,16.9673,1915.81,21.206,4.7013,69.945,19.1931,1792.22,40.23,11.7057,147.63,1.7916,0.42235,1.102,4.1089,4.3347,62.454,305.74,4.318,8586,3.9983,4.9803,116.9,105.69,1481.53,4.1192,9.1634,16.2204,660.41,11.371,1.4317,0.83848,25.171,628.48,34.639,3435.5,24.574,9.6488,14125,19.1904,36.736,11.6986,3.8446,3.3693,2.5693,37.644,7.4067,35.298,2990.31,45.254,4052.81,1.0984,45.557,14051,40.733,27220,130.6,2.981,655.96,3.0004,1.9342,655.96,119.46,275.06,19.188,29.221,28.44,0.00042,0.03467,0.00108,0.00112
2024-10-09,4.0291,74.348,98.66,424.25,1.9638,1002.72,1072.43,1.6306,1.9708,1.8652,1.9558,2.2263,131.23,0.41251,3187.73,1.0971,1.4308,7.5639,6.0726,1.1063,92.21,14.5577,3.589,2.226,1.4985,3126.72,0.94161,1024.62,7.7457,4646.32,568.11,26.33,110.26,25.348,196.21,7.4645,66.37,145.8,53.258,16.6516,130.77,2.4429,0.83812,0.83812,2.9945,0.83812,17.4092,0.84729,76.276,9486,8.4846,231.39,8.5356,27.287,144.57,400.09,17114,4.1282,0.83812,92.21,1436.59,46309,148.7,0.83812,172.79,0.77784,162.99,141.68,92.93,4463.12,492.93,95.88,1476.45,0.33652,0.91848,534.84,23886,98353,321.84,211.72,19.3426,5.2374,10.7469,19.2761,5021,61.517,2300.2,3718.06,8.7917,43.524,50.425,16.927,1911.5,21.235,4.6954,69.876,19.3426,1772.72,40.18,11.7665,147.39,1.7989,0.42183,1.0991,4.1081,4.3075,62.496,305.37,4.3041,8570,3.9934,4.9779,116.82,106.08,1478.5,4.1141,9.1989,15.6606,658.9,11.3666,1.4308,0.83812,25.264,627.03,34.89,3489.76,24.659,9.6037,14123,19.2924,36.675,11.6828,3.8398,3.3638,2.5792,37.586,7.4152,35.275,2986.23,45.2,4045.01,1.0971,45.497,14036,40.662,27176,130.58,2.9768,655.96,2.9939,1.9342,655.96,119.48,274.55,19.2986,29.12,28.491,0.00042,0.03535,0.00108,0.00114
2024-10-10,4.0188,74.033,98.58,423.44,1.9588,1004.26,1070.29,1.6284,1.9669,1.8607,1.9558,2.2335,130.93,0.41146,3180.56,1.0943,1.43,7.5481,6.0994,1.104,92.0,14.549,3.5828,2.2215,1.5004,3122.67,0.94067,1021.27,7.7366,4628.5,566.56,26.263,110.26,25.34,195.91,7.4635,66.261,145.6,53.099,16.6218,131.05,2.4403,0.83677,0.83677,2.981,0.83677,17.5386,0.84647,76.174,9470,8.4693,230.92,8.5122,27.225,144.37,400.06,17106,4.124,0.83677,92.0,1432.77,46229,148.58,0.83677,172.54,0.77586,163.1,141.33,92.84,4456.28,492.51,95.63,1476.12,0.33576,0.91614,536.07,23818,98126,321.11,211.27,19.2865,5.2319,10.7322,19.2843,5012,61.488,2295.38,3712.18,8.7675,43.347,50.431,16.8962,1907.31,21.296,4.6895,69.7,19.2865,1775.34,40.078,11.7874,147.07,1.7996,0.42076,1.097,4.1087,4.2999,62.595,304.81,4.3009,8555,3.9833,4.976,116.77,106.26,1475.73,4.1037,9.2477,15.4527,657.69,11.3716,1.43,0.83677,25.108,626.03,34.86,3373.88,24.652,9.5867,14093,19.2647,36.656,11.6697,3.8301,3.3596,2.5658,37.46,7.3986,35.209,2979.08,45.089,4035.23,1.0943,45.521,13990,40.808,27123,130.55,2.9758,655.96,2.988,1.9342,655.96,119.45,274.0,19.2573,29.007,28.505,0.00042,0.03562,0.00106,0.00114
2024-10-11,4.017,73.926,98.52,423.06,1.9579,998.67,1069.52,1.6259,1.9612,1.8591,1.9558,2.2264,130.82,0.41127,3191.28,1.0938,1.4291,7.5438,6.1072,1.1026,91.99,14.5096,3.5838,2.2184,1.5038,3109.83,0.93957,1017.83,7.7317,4610.54,565.8,26.251,110.26,25.321,195.55,7.464,66.11,145.51,53.105,16.5929,130.46,2.4373,0.83679,0.83679,2.9782,0.83679,17.4268,0.8456,76.132,9453,8.4545,230.45,8.507,27.18,144.13,400.67,17047,4.1168,0.83679,91.99,1431.22,46163,148.84,0.83679,172.37,0.7755,163.01,141.23,92.93,4449.1,491.56,95.58,1476.88,0.33554,0.91572,537.08,23957,98030,320.86,210.93,19.1895,5.2271,10.7243,19.2958,5006,61.5,2292.84,3706.67,8.7622,43.348,50.412,16.8753,1905.5,21.265,4.6868,69.646,19.1895,1772.11,40.06,11.762,146.95,1.7955,0.42056,1.0954,4.1035,4.2936,62.629,304.46,4.2972,8552,3.9814,4.9753,116.78,105.95,1472.1,4.1017,9.1695,15.3936,656.56,11.367,1.4291,0.83679,25.0,624.92,34.794,3365.51,24.586,9.57,14073,19.1877,36.493,11.658,3.8283,3.3585,2.5662,37.471,7.3819,35.156,2972.9,45.075,4023.66,1.0938,45.506,13973,41.01,27088,130.2,2.9701,655.96,2.9795,1.9342,655.96,119.13,273.66,19.1506,28.928,28.581,0.00042,0.03558,0.00104,0.00114
2024-10-12,4.017,73.801,98.52,423.04,1.9579,998.67,1069.52,1.6257,1.9612,1.859,1.9558,2.2264,130.82,0.41127,3191.35,1.0938,1.4291,7.5438,6.1074,1.1026,91.99,14.5096,3.5859,2.2184,1.5041,3109.83,0.93933,1017.83,7.7309,4607.54,565.65,26.251,110.26,25.32,195.55,7.4642,66.11,145.51,53.108,16.5929,130.46,2.4373,0.83679,0.83685,2.978,0.83685,17.4268,0.8456,76.132,9453,8.4545,230.45,8.5068,27.18,144.13,400.69,17043,4.1167,0.83685,92.0,1431.22,46132,148.91,0.83685,172.37,0.7755,163.02,141.23,93.02,4449.1,491.56,95.58,1476.83,0.33553,0.91572,536.12,23957,98030,320.86,210.91,19.1895,5.2271,10.7243,19.3027,5006,61.501,2292.84,3706.6,8.7622,43.348,50.412,16.8753,1905.54,21.262,4.6865,69.646,19.1895,1772.11,40.06,11.7587,146.97,1.7954,0.42057,1.0954,4.1035,4.2936,62.63,304.43,4.2954,8552,3.9815,4.9754,116.78,105.79,1472.17,4.1018,9.1695,15.3936,656.56,11.3663,1.4289,0.83679,25.0,624.92,34.794,3365.51,24.586,9.57,14073,19.1877,36.472,11.657,3.8283,3.3585,2.5662,37.476,7.3819,35.157,2972.76,45.066,4023.76,1.0938,45.506,13971,41.01,27088,130.2,2.9701,655.96,2.9795,1.9342,655.96,119.13,273.66,19.1415,28.914,28.581,0.00042,0.03558,0.00104,0.00114
2024-10-13,4.0173,73.781,98.63,423.1,1.9579,996.61,1069.8,1.6255,1.9612,1.8601,1.9558,2.2281,130.84,0.4113,3192.74,1.0939,1.4289,7.5427,6.1086,1.1036,92.01,14.501,3.5884,2.2204,1.5045,3109.94,0.93913,1017.36,7.7311,4600.14,565.98,26.253,110.26,25.32,195.68,7.465,66.134,145.54,53.128,16.7163,130.33,2.4375,0.83679,0.8369,2.9781,0.8369,17.4399,0.8456,75.951,9457,8.4547,230.61,8.5075,27.271,144.13,400.79,17045,4.1168,0.8369,92.01,1431.36,46136,148.98,0.8369,172.44,0.77557,163.02,141.25,93.05,4450.2,491.73,95.59,1476.98,0.33552,0.91572,535.77,23948,98065,320.9,210.89,19.1126,5.2285,10.7204,19.3007,5005,61.526,2292.96,3707.37,8.7627,43.416,50.43,16.878,1906.38,21.257,4.6867,69.629,19.1165,1776.73,40.063,11.7531,147.03,1.7953,0.4206,1.0958,4.1051,4.2944,62.641,304.44,4.2956,8555,3.9818,4.976,116.8,105.7,1473.26,4.1021,9.1579,16.047,656.56,11.3655,1.4289,0.83679,25.0,625.07,34.673,3365.51,24.586,9.5719,14063,19.1105,36.456,11.6582,3.8286,3.3603,2.5662,37.481,7.3819,35.154,2972.9,45.074,4018.22,1.0939,45.551,13972,41.01,27089,130.2,2.9716,655.96,2.9795,1.9342,655.96,119.13,273.71,19.1334,28.92,28.581,0.00042,0.03533,0.00104,0.00113
2024-10-14,4.0143,73.592,98.67,422.81,1.9566,998.91,1069.87,1.6254,1.9595,1.8579,1.9558,2.236,130.75,0.411,3201.15,1.0931,1.4282,7.5285,6.1299,1.1036,91.9,14.4951,3.5839,2.2205,1.5061,3105.45,0.9399,1014.06,7.7337,4595.88,565.84,26.234,110.26,25.303,195.66,7.4688,66.204,145.49,53.1,16.6209,130.41,2.4433,0.83669,0.83669,2.9759,0.83669,17.4049,0.84754,76.146,9344,8.4535,230.74,8.498,27.2,144.1,401.05,17017,4.1131,0.83669,91.9,1430.35,46113,149.35,0.83669,172.39,0.77499,163.34,141.17,92.93,4445.08,492.66,95.52,1480.89,0.33536,0.9151,531.76,23654,98521,319.28,210.52,19.1464,5.2278,10.7083,19.2779,5004,61.509,2292.55,3706.62,8.7529,43.386,50.419,16.8702,1904.93,21.138,4.6867,69.589,19.1463,1769.07,40.033,11.7572,147.07,1.7949,0.42029,1.0955,4.1004,4.2951,62.713,304.18,4.2941,8559,3.9788,4.9775,116.75,105.12,1473.41,4.099,9.0671,16.2357,656.52,11.3716,1.4282,0.83669,24.843,624.9,34.838,3289.67,24.582,9.5686,14050,19.1453,36.323,11.653,3.8258,3.3577,2.5589,37.466,7.3806,35.118,2976.29,45.031,4027.34,1.0931,45.471,13967,41.749,27068,130.04,2.9782,655.96,2.985,1.9342,655.96,119.4,273.56,19.1264,28.926,28.709,0.00041,0.03503,0.00104,0.00113
2024-10-15,4.0068,73.251,98.6,422.03,1.953,997.42,1070.95,1.6252,1.9552,1.8544,1.9558,2.2127,130.53,0.41023,3198.4,1.091,1.4277,7.5223,6.1119,1.102,91.73,14.5213,3.5765,2.2172,1.5053,3092.76,0.94064,1017.3,7.7449,4605.73,563.05,26.185,110.26,25.26,194.01,7.4629,66.085,145.36,53.007,16.6004,129.61,2.4463,0.83485,0.83485,2.969,0.83485,17.3479,0.84552,75.473,9322,8.4386,230.27,8.4809,27.157,143.83,400.51,16957,4.0963,0.83485,91.73,1428.01,46035,149.29,0.83485,171.96,0.77354,163.09,140.65,92.89,4438.42,492.56,95.35,1482.67,0.3346,0.91339,530.01,23460,98343,320.16,210.03,19.2051,5.2214,10.7054,19.2554,4994.98,61.476,2288.61,3700.24,8.7353,43.305,50.517,16.8434,1902.47,21.222,4.6897,69.419,19.2051,1790.91,39.958,11.7777,146.75,1.7917,0.4195,1.0936,4.1068,4.2885,62.877,303.67,4.2919,8550,3.9714,4.9747,116.72,105.12,1471.69,4.0914,9.0499,15.6487,655.29,11.345,1.4277,0.83485,25.262,623.91,35.204,3255.33,24.548,9.551,14027,19.1965,36.314,11.6284,3.8186,3.355,2.5586,37.389,7.3673,35.053,2969.02,44.944,4009.86,1.091,45.42,13943,42.003,27066,129.84,2.9771,655.96,2.9809,1.9342,655.96,119.34,273.04,19.1764,28.94,28.807,0.00041,0.03511,0.00104,0.00111
2024-10-16,4.0052,72.476,98.81,421.96,1.9522,998.83,1071.37,1.6303,1.9599,1.8537,1.9558,2.2382,130.46,0.41006,3176.78,1.0906,1.4279,7.5216,6.1483,1.0997,91.67,14.5185,3.5731,2.2126,1.503,3095.66,0.94136,1025.97,7.7608,4637.33,562.17,26.174,110.26,25.291,194.13,7.4716,65.988,145.36,52.967,16.552,129.67,2.4414,0.83621,0.83621,2.9727,0.83621,17.4651,0.84525,75.775,9337,8.432,230.18,8.4801,27.325,143.54,401.06,16937,4.1025,0.83621,91.67,1427.41,46005,149.58,0.83621,171.93,0.77323,162.92,140.64,93.01,4434.31,492.71,95.32,1484.81,0.33451,0.91307,531.44,23642,97838,319.95,209.99,19.1771,5.2277,10.7134,19.2535,4996.08,61.583,2286.27,3700.0,8.7345,43.221,50.557,16.8299,1900.39,21.498,4.6842,69.441,19.1771,1798.32,39.942,11.8192,146.66,1.7956,0.41933,1.0926,4.1117,4.2886,62.987,303.54,4.2999,8560,3.9698,4.98,116.91,105.85,1475.77,4.0897,9.0273,15.7892,654.83,11.3618,1.4279,0.83621,25.261,623.49,35.524,3277.56,24.665,9.5463,14048,19.1857,36.246,11.6165,3.8171,3.3547,2.559,37.332,7.3683,35.037,2968.55,44.954,4014.73,1.0906,45.428,13952,42.255,27112,130.04,2.9775,655.96,2.9777,1.9342,655.96,119.53,272.9,19.1897,29.012,28.94,0.00041,0.03469,0.00106,0.0011
2024-10-17,3.9941,72.17,98.84,421.32,1.9468,997.82,1069.55,1.6278,1.956,1.8496,1.9558,2.207,130.24,0.40893,3164.54,1.0876,1.4271,7.5056,6.1579,1.0985,91.38,14.528,3.5722,2.2109,1.4981,3091.19,0.94037,1023.25,7.7444,4636.73,561.25,26.102,110.26,25.291,193.85,7.4693,65.894,145.18,52.879,16.5501,129.52,2.4427,0.83559,0.83559,2.9598,0.83559,17.4646,0.84668,75.912,9338,8.4309,229.65,8.46,27.242,143.48,400.84,16860,4.0891,0.83559,91.38,1425.38,45952,149.43,0.83559,172.03,0.77109,162.79,140.32,92.82,4427.17,493.43,95.04,1486.34,0.33352,0.91051,530.87,23626,97644,319.52,209.82,19.2704,5.222,10.7161,19.2263,4999.32,61.611,2282.46,3695.82,8.7138,43.149,50.489,16.8191,1895.77,21.651,4.6772,69.341,19.2704,1799.2,39.832,11.862,146.4,1.7934,0.41817,1.0918,4.1012,4.2833,62.817,302.79,4.3085,8590,3.9588,4.9773,116.85,105.76,1470.07,4.0784,9.0241,15.4825,654.79,11.4073,1.4271,0.83559,25.175,623.1,35.798,3268.07,24.731,9.5454,14029,19.2646,36.098,11.5878,3.8065,3.3567,2.5612,37.182,7.3569,34.952,2962.21,44.847,4007.63,1.0876,45.341,13921,42.455,27306,130.36,2.9776,655.96,2.9716,1.9342,655.96,119.85,272.6,19.2157,29.036,28.966,0.00041,0.03446,0.00107,0.00109
2024-10-18,3.9852,71.701,98.67,420.34,1.9424,995.26,1067.49,1.6204,1.9511,1.8454,1.9558,2.2013,129.92,0.40802,3157.89,1.0852,1.4248,7.4863,6.1395,1.0956,91.21,14.4596,3.564,2.205,1.4967,3083.01,0.93933,1027.5,7.7203,4626.54,559.81,26.044,110.26,25.244,193.18,7.4603,65.745,144.81,52.781,16.5039,128.98,2.435,0.83255,0.83255,2.9495,0.83255,17.3562,0.84342,75.51,9311,8.4076,229.09,8.4401,27.174,143.11,400.41,16804,4.0433,0.83255,91.21,1421.9,45811,149.25,0.83255,171.65,0.76938,162.71,139.96,92.61,4418.37,492.34,94.84,1487.65,0.33268,0.90852,528.25,23571,97762,318.45,209.1,19.1271,5.2126,10.7143,19.2163,4988.99,61.55,2276.78,3688.45,8.6933,43.087,50.399,16.7758,1891.21,21.515,4.669,69.175,19.1271,1794.24,39.743,11.8414,146.08,1.7888,0.41724,1.0889,4.0842,4.2727,62.531,302.18,4.3098,8583,3.95,4.9735,116.73,105.15,1470.98,4.0693,9.0001,15.1846,652.96,11.4176,1.4248,0.83255,25.094,621.39,35.707,3304.36,24.676,9.5186,13999,19.1107,35.972,11.5615,3.798,3.3508,2.5538,37.137,7.3391,34.805,2954.56,44.746,3999.63,1.0852,45.236,13888,42.44,27340,129.9,2.9682,655.96,2.9643,1.9342,655.96,119.59,271.9,19.1255,28.949,28.988,0.0004,0.03413,0.00105,0.00108
2024-10-19,3.985,71.48,98.67,420.38,1.9424,995.26,1067.49,1.62,1.9511,1.8452,1.9558,2.2013,129.92,0.40799,3158.61,1.0852,1.4248,7.4863,6.1384,1.0956,91.21,14.4596,3.566,2.205,1.4967,3083.01,0.93949,1027.5,7.7181,4624.94,559.82,26.044,110.26,25.246,193.18,7.461,65.745,144.81,52.778,16.5039,128.98,2.435,0.83255,0.83232,2.9492,0.83232,17.3562,0.84342,75.51,9311,8.4076,229.09,8.4392,27.174,143.11,400.46,16788,4.0386,0.83232,91.22,1421.9,45783,149.22,0.83232,171.65,0.76938,162.73,139.95,92.66,4418.37,492.34,94.84,1487.8,0.33268,0.90852,527.64,23571,97762,318.45,209.1,19.1271,5.2126,10.7143,19.2232,4988.99,61.574,2276.78,3687.37,8.6933,43.087,50.399,16.7758,1891.07,21.495,4.6683,69.175,19.1271,1794.24,39.741,11.8363,146.07,1.7886,0.41722,1.0889,4.0842,4.2727,62.514,302.14,4.3103,8583,3.9497,4.974,116.76,105.04,1471.18,4.0691,9.0001,15.1846,652.96,11.4193,1.4247,0.83255,25.094,621.39,35.707,3304.36,24.676,9.5186,13999,19.1107,35.969,11.5641,3.7978,3.3508,2.5538,37.146,7.3391,34.802,2954.82,44.746,3998.53,1.0851,45.236,13888,42.44,27338,129.9,2.9682,655.96,2.9643,1.9342,655.96,119.59,271.9,19.1138,28.923,28.988,0.0004,0.03413,0.00105,0.00108
2024-10-20,3.9847,71.364,98.61,420.27,1.9424,993.7,1067.27,1.6196,1.9511,1.8457,1.9558,2.2007,129.87,0.40796,3158.0,1.085,1.4245,7.4808,6.1393,1.0958,91.22,14.4519,3.5666,2.2051,1.4968,3081.07,0.93945,1029.37,7.716,4624.15,559.46,26.04,110.26,25.237,193.01,7.46,65.745,144.78,52.776,16.6098,128.8,2.4286,0.83255,0.83208,2.9473,0.83208,17.3323,0.84342,75.257,9295,8.4002,229.1,8.4384,27.138,143.01,400.37,16787,4.0363,0.83208,91.22,1421.2,45776,149.19,0.83208,171.63,0.76927,162.72,139.92,92.63,4416.65,492.66,94.83,1487.69,0.33262,0.90852,527.08,23542,97741,318.35,208.95,19.1017,5.2109,10.725,19.23,5005,61.549,2275.65,3686.01,8.6916,43.088,50.411,16.7621,1890.76,21.492,4.6678,69.121,19.1069,1796.97,39.738,11.8345,146.03,1.7883,0.41718,1.0884,4.0808,4.2702,62.494,302.05,4.3099,8583,3.9494,4.9732,116.71,104.99,1471.19,4.0688,9.0619,15.7207,652.96,11.4189,1.4245,0.83255,25.094,620.9,35.683,3304.36,24.676,9.5109,13978,19.0836,35.96,11.561,3.7975,3.3499,2.5538,37.142,7.3391,34.782,2953.8,44.742,3998.77,1.085,45.222,13883,42.44,27337,129.9,2.9605,655.96,2.9643,1.9342,655.96,119.59,271.74,19.1106,28.907,28.988,0.0004,0.03407,0.00105,0.00108
2024-10-21,3.9881,71.735,98.69,420.66,1.9438,994.62,1068.25,1.6224,1.9482,1.8462,1.9558,2.2041,129.96,0.40832,3159.93,1.0859,1.4252,7.4865,6.1746,1.0971,91.32,14.4678,3.5656,2.2077,1.4998,3082.53,0.94008,1034.46,7.7156,4636.77,559.76,26.063,110.26,25.276,193.05,7.4653,65.808,144.75,52.799,16.5304,129.17,2.4287,0.83268,0.83268,2.9501,0.83268,17.3959,0.84554,75.696,9293,8.4072,229.38,8.4461,27.146,143.11,401.39,16803,4.0713,0.83268,91.32,1422.16,45838,149.31,0.83268,171.78,0.76994,162.78,139.99,92.77,4421.13,493.01,94.9,1492.66,0.33285,0.90913,525.5,23537,97907,317.38,209.03,19.1307,5.2139,10.7442,19.2627,5006,61.616,2277.44,3690.16,8.6995,43.131,50.257,16.7797,1892.43,21.631,4.6692,69.143,19.1306,1791.74,39.772,11.8504,146.13,1.7905,0.41755,1.0892,4.0865,4.2749,62.45,302.49,4.3164,8593,3.9528,4.9763,116.83,104.65,1473.47,4.0723,9.1463,16.1373,652.73,11.4334,1.4252,0.83268,25.039,621.19,35.923,3331.36,24.617,9.5164,13948,19.1162,36.143,11.577,3.8008,3.3534,2.5551,37.202,7.3464,34.714,2955.39,44.81,3995.11,1.0859,45.177,13902,42.555,27378,129.76,2.9673,655.96,2.9679,1.9342,655.96,119.58,271.93,19.1179,28.994,29.214,0.0004,0.03287,0.00103,0.00107
